62--63,00-0000,20084400,24078000
62--63,11-0000,688600,828800
62--63,11-1000,145700,174200
62--63,11-1011,22100,22800
62--63,11-1021,123600,151400
62--63,11-2000,15900,19100
62--63,11-2011,200,300
62--63,11-2020,9600,11600
62--63,11-2021,7300,8700
62--63,11-2022,2300,3000
62--63,11-2031,6100,7200
62--63,11-3000,94000,112500
62--63,11-3011,35400,41500
62--63,11-3021,11700,13400
62--63,11-3031,26500,34400
62--63,11-3051,600,600
62--63,11-3061,2000,2200
62--63,11-3071,900,1000
62--63,11-3111,1200,1300
62--63,11-3121,12600,14700
62--63,11-3131,3100,3400
62--63,11-9000,433000,523000
62--63,11-9021,1000,1100
62--63,11-9030,42900,48100
62--63,11-9031,39100,43800
62--63,11-9032,1000,1100
62--63,11-9033,600,700
62--63,11-9039,2200,2500
62--63,11-9041,400,500
62--63,11-9051,7400,8600
62--63,11-9081,300,300
62--63,11-9111,271200,333100
62--63,11-9121,2300,2700
62--63,11-9141,2200,2600
62--63,11-9151,81800,99200
62--63,11-9161,1200,1300
62--63,11-9199,22400,25500
62--63,13-0000,338600,393700
62--63,13-1000,262800,305600
62--63,13-1020,13100,13100
62--63,13-1021,100,100
62--63,13-1022,700,700
62--63,13-1023,12400,12400
62--63,13-1030,1300,1500
62--63,13-1031,1300,1500
62--63,13-1041,19500,23100
62--63,13-1051,300,300
62--63,13-1070,58100,65900
62--63,13-1071,57100,64800
62--63,13-1075,1000,1100
62--63,13-1081,1400,1600
62--63,13-1111,17400,19600
62--63,13-1121,3300,4000
62--63,13-1131,14100,17000
62--63,13-1141,6400,6900
62--63,13-1151,35700,40700
62--63,13-1161,23500,31800
62--63,13-1199,68600,80000
62--63,13-2000,75800,88200
62--63,13-2011,54500,64400
62--63,13-2031,2200,2500
62--63,13-2041,200,300
62--63,13-2050,8900,10000
62--63,13-2051,8200,9200
62--63,13-2052,600,700
62--63,13-2053,100,100
62--63,13-2061,100,100
62--63,13-2070,3800,4200
62--63,13-2071,3600,4000
62--63,13-2072,200,200
62--63,13-2080,100,100
62--63,13-2082,100,100
62--63,13-2099,5900,6600
62--63,15-0000,131100,147700
62--63,15-1100,124100,138500
62--63,15-1120,29800,31300
62--63,15-1121,26800,28100
62--63,15-1122,2900,3200
62--63,15-1130,18900,21800
62--63,15-1131,4300,4000
62--63,15-1132,9600,12100
62--63,15-1133,2800,3300
62--63,15-1134,2100,2500
62--63,15-1140,32100,35500
62--63,15-1141,6800,7800
62--63,15-1142,21200,23400
62--63,15-1143,4000,4300
62--63,15-1150,36500,42100
62--63,15-1151,28700,33400
62--63,15-1152,7700,8700
62--63,15-1199,6800,7700
62--63,15-2000,7000,9200
62--63,15-2011,100,100
62--63,15-2031,3800,4800
62--63,15-2041,3100,4200
62--63,17-0000,5900,6500
62--63,17-1000,200,200
62--63,17-1010,200,200
62--63,17-1011,200,200
62--63,17-2000,4600,5100
62--63,17-2031,2200,2400
62--63,17-2051,200,200
62--63,17-2070,200,200
62--63,17-2071,100,100
62--63,17-2072,100,100
62--63,17-2110,600,600
62--63,17-2111,200,200
62--63,17-2112,300,400
62--63,17-2141,400,500
62--63,17-2199,800,900
62--63,17-3000,1100,1200
62--63,17-3010,100,100
62--63,17-3011,100,100
62--63,17-3020,1000,1100
62--63,17-3023,200,200
62--63,17-3025,300,300
62--63,17-3027,100,100
62--63,17-3029,400,500
62--63,19-0000,106600,125900
62--63,19-1000,32500,37500
62--63,19-1010,100,100
62--63,19-1020,2800,3300
62--63,19-1021,900,1100
62--63,19-1022,800,900
62--63,19-1029,1100,1300
62--63,19-1040,29100,33400
62--63,19-1041,1100,1300
62--63,19-1042,28000,32200
62--63,19-1099,600,600
62--63,19-2000,3900,4400
62--63,19-2010,2100,2400
62--63,19-2012,2100,2400
62--63,19-2030,500,600
62--63,19-2031,500,600
62--63,19-3000,54600,66000
62--63,19-3022,100,100
62--63,19-3030,53500,64700
62--63,19-3031,49300,59500
62--63,19-3032,100,100
62--63,19-3039,4100,5200
62--63,19-3041,100,200
62--63,19-3090,600,800
62--63,19-3099,600,800
62--63,19-4000,15500,18000
62--63,19-4021,6900,7900
62--63,19-4031,300,300
62--63,19-4061,900,1100
62--63,19-4090,7300,8500
62--63,19-4091,800,800
62--63,19-4092,600,800
62--63,19-4099,5900,6900
62--63,21-0000,1107200,1335800
62--63,21-1000,1087000,1311300
62--63,21-1010,354100,423200
62--63,21-1011,76000,94200
62--63,21-1012,29300,31800
62--63,21-1013,29700,37300
62--63,21-1014,122800,151200
62--63,21-1015,82700,91900
62--63,21-1019,13700,16700
62--63,21-1020,375400,456400
62--63,21-1021,128200,157700
62--63,21-1022,140600,169600
62--63,21-1023,93200,113100
62--63,21-1029,13500,16000
62--63,21-1090,357500,431800
62--63,21-1091,31600,37600
62--63,21-1092,1600,1900
62--63,21-1093,251600,303200
62--63,21-1094,34500,42400
62--63,21-1099,38200,46600
62--63,21-2000,20200,24500
62--63,21-2011,17800,21500
62--63,21-2021,1200,1500
62--63,21-2099,1200,1500
62--63,23-0000,5700,7500
62--63,23-1000,4000,5400
62--63,23-1010,3400,4600
62--63,23-1011,3400,4600
62--63,23-1020,600,700
62--63,23-1022,600,700
62--63,23-2000,1700,2100
62--63,23-2011,1200,1500
62--63,23-2090,500,600
62--63,23-2099,400,500
62--63,25-0000,547600,621000
62--63,25-1000,17600,21500
62--63,25-1070,14900,18800
62--63,25-1071,11300,14400
62--63,25-1072,3600,4400
62--63,25-1120,100,100
62--63,25-1191,600,700
62--63,25-1194,1800,1700
62--63,25-2000,319500,359400
62--63,25-2010,296900,332200
62--63,25-2011,290700,325200
62--63,25-2012,6200,7000
62--63,25-2020,1500,1700
62--63,25-2021,1200,1400
62--63,25-2022,300,400
62--63,25-2030,1600,1700
62--63,25-2031,1400,1600
62--63,25-2032,200,200
62--63,25-2050,19500,23800
62--63,25-2051,8100,9900
62--63,25-2052,4500,5600
62--63,25-2053,300,300
62--63,25-2054,2500,3000
62--63,25-2059,4000,4900
62--63,25-3000,42800,49300
62--63,25-3011,5000,5000
62--63,25-3021,14600,17400
62--63,25-3099,23200,26900
62--63,25-4000,1800,1900
62--63,25-4010,100,100
62--63,25-4011,100,100
62--63,25-4021,1400,1500
62--63,25-4031,300,300
62--63,25-9000,165900,188900
62--63,25-9011,200,200
62--63,25-9031,10300,12000
62--63,25-9041,154200,175400
62--63,25-9099,1200,1300
62--63,27-0000,35700,42200
62--63,27-1000,2200,2600
62--63,27-1010,300,400
62--63,27-1011,100,100
62--63,27-1013,200,200
62--63,27-1014,100,100
62--63,27-1020,1900,2200
62--63,27-1023,200,200
62--63,27-1024,1400,1600
62--63,27-1025,200,200
62--63,27-2000,2000,2400
62--63,27-2012,200,200
62--63,27-2020,1400,1800
62--63,27-2022,1200,1500
62--63,27-2040,200,300
