11--12,00-0000,1501000,1518000
11--12,11-0000,302800,315600
11--12,11-1000,14800,14200
11--12,11-1021,6600,6800
11--12,11-3000,1200,1300
11--12,11-9000,282500,295600
11--12,11-9199,1500,1600
11--12,13-0000,21500,22100
11--12,13-1000,13900,14000
11--12,13-1020,5000,4700
11--12,13-1023,3300,3100
11--12,13-2000,7600,8100
11--12,13-2011,7200,7700
11--12,19-0000,21400,22800
11--12,19-1000,12300,13000
11--12,19-1030,3800,4000
11--12,19-1032,3600,3900
11--12,33-0000,3000,3000
11--12,33-9000,2700,2600
11--12,33-9030,2700,2600
11--12,33-9032,2600,2600
11--12,37-0000,31400,33400
11--12,37-2000,10000,10500
11--12,37-2010,9600,10100
11--12,37-2011,6900,7200
11--12,41-0000,10200,10600
11--12,43-0000,66000,61700
11--12,43-1000,1500,1500
11--12,43-1011,1500,1500
11--12,43-3000,26600,25000
11--12,43-3031,24000,22500
11--12,43-3051,2600,2500
11--12,43-4000,5200,5400
11--12,43-5000,7600,7800
11--12,43-6000,16600,14500
11--12,43-6014,14400,12700
11--12,43-9000,8500,7500
11--12,43-9061,6900,6300
11--12,45-0000,858700,855600
11--12,45-1000,34300,35700
11--12,45-1011,34300,35700
11--12,45-2000,777500,777600
11--12,45-2090,751000,750700
11--12,45-2092,445200,449900
11--12,45-4000,37000,31600
11--12,45-4011,5000,4900
11--12,45-4020,32000,26700
11--12,45-4021,4100,3100
11--12,45-4022,24600,20800
11--12,45-4023,300,300
11--12,45-4029,3000,2500
11--12,47-0000,7900,8400
11--12,47-2000,6200,6500
11--12,47-2070,3300,3500
11--12,47-2073,3300,3500
11--12,49-0000,35000,36600
11--12,49-1000,300,300
11--12,49-1011,300,300
11--12,49-3000,15700,16500
11--12,49-3031,4500,4700
11--12,49-3040,9300,9800
11--12,49-3042,1200,1000
11--12,49-9000,19000,19900
11--12,49-9040,5100,5200
11--12,49-9043,100,0
11--12,49-9071,12300,13000
11--12,49-9090,500,500
11--12,49-9098,100,100
11--12,51-0000,23100,23500
11--12,51-7000,1400,1200
11--12,51-7040,1400,1200
11--12,51-7041,1400,1200
11--12,53-0000,78700,80500
11--12,53-3000,40100,40000
11--12,53-3030,40100,40000
11--12,53-3032,29600,29000
11--12,53-7000,34800,36300
11--12,53-7030,100,100
11--12,53-7032,100,100
11--12,53-7041,100,0
11--12,53-7051,9600,10200
11--12,53-7060,24300,25300
11--12,53-7062,7800,8100
