48--50,53-2011,79200,81900
48--50,53-2012,19500,19100
48--50,53-2020,6600,7300
48--50,53-2021,2200,2500
48--50,53-2022,4400,4800
48--50,53-2031,115400,127200
48--50,53-3000,1633800,1735000
48--50,53-3011,2400,3300
48--50,53-3020,267100,297400
48--50,53-3021,76100,84600
48--50,53-3022,191000,212800
48--50,53-3030,1278400,1367600
48--50,53-3031,11900,13100
48--50,53-3032,1000400,1056600
48--50,53-3033,266100,297900
48--50,53-3041,82400,62700
48--50,53-3099,3500,3900
48--50,53-4000,103000,99800
48--50,53-4010,43200,41300
48--50,53-4011,37900,36800
48--50,53-4012,1200,200
48--50,53-4013,4100,4300
48--50,53-4021,18700,18400
48--50,53-4031,38200,37100
48--50,53-4041,500,600
48--50,53-4099,2400,2500
48--50,53-5000,61900,67000
48--50,53-5011,24000,25900
48--50,53-5020,31100,33800
48--50,53-5021,29000,31700
48--50,53-5022,2000,2200
48--50,53-5031,6800,7300
48--50,53-6000,54700,59000
48--50,53-6011,400,400
48--50,53-6021,700,700
48--50,53-6031,2100,2400
48--50,53-6051,9500,9800
48--50,53-6061,14300,15500
48--50,53-6099,27600,30200
48--50,53-7000,1038800,1163600
48--50,53-7011,6100,6500
48--50,53-7021,7000,7300
48--50,53-7030,1000,1000
48--50,53-7032,1000,1000
48--50,53-7041,200,200
48--50,53-7051,160200,178600
48--50,53-7060,847300,952000
48--50,53-7061,23300,24600
48--50,53-7062,723900,806300
48--50,53-7063,16600,20800
48--50,53-7064,83600,100200
48--50,53-7070,3500,3600
48--50,53-7071,1800,1800
48--50,53-7072,1600,1700
48--50,53-7073,100,100
48--50,53-7081,500,500
48--50,53-7121,8200,8700
48--50,53-7199,4800,5100
