44--46,00-0000,15820400,16232700
44--46,11-0000,397900,425300
44--46,11-1000,276300,292100
44--46,11-1011,6900,6400
44--46,11-1021,269400,285700
44--46,11-2000,77500,83200
44--46,11-2011,1900,2100
44--46,11-2020,75300,80800
44--46,11-2021,4200,4800
44--46,11-2022,71100,75900
44--46,11-2031,300,400
44--46,11-3000,31400,36200
44--46,11-3011,8100,9000
44--46,11-3021,3600,4100
44--46,11-3031,9400,11700
44--46,11-3051,500,600
44--46,11-3061,3600,4000
44--46,11-3071,3400,3700
44--46,11-3111,200,200
44--46,11-3121,2100,2300
44--46,11-3131,400,500
44--46,11-9000,12700,13800
44--46,11-9013,100,100
44--46,11-9021,400,400
44--46,11-9041,100,100
44--46,11-9051,3200,3400
44--46,11-9111,1100,1300
44--46,11-9141,100,200
44--46,11-9151,100,100
44--46,11-9199,7500,8100
44--46,13-0000,159300,172800
44--46,13-1000,116400,124200
44--46,13-1020,44700,43700
44--46,13-1021,1300,1300
44--46,13-1022,37400,36400
44--46,13-1023,6000,5900
44--46,13-1030,600,700
44--46,13-1031,600,600
44--46,13-1041,1300,1500
44--46,13-1051,8100,9000
44--46,13-1070,16200,16300
44--46,13-1071,16000,16100
44--46,13-1075,300,300
44--46,13-1081,1700,2000
44--46,13-1111,2500,2900
44--46,13-1121,1100,1200
44--46,13-1131,300,300
44--46,13-1141,1000,1100
44--46,13-1151,9600,10400
44--46,13-1161,17200,21900
44--46,13-1199,12000,13300
44--46,13-2000,42900,48600
44--46,13-2011,25000,27700
44--46,13-2031,200,200
44--46,13-2041,1800,2100
44--46,13-2050,1100,1300
44--46,13-2051,1100,1300
44--46,13-2070,13700,16100
44--46,13-2071,200,200
44--46,13-2072,13500,15800
44--46,13-2099,1100,1200
44--46,15-0000,51600,57500
44--46,15-1100,50500,55900
44--46,15-1120,3400,3600
44--46,15-1121,3100,3200
44--46,15-1122,400,400
44--46,15-1130,20200,23900
44--46,15-1131,4000,3400
44--46,15-1132,5600,7700
44--46,15-1133,2900,3600
44--46,15-1134,7700,9200
44--46,15-1140,7700,8300
44--46,15-1141,1000,1200
44--46,15-1142,5400,5600
44--46,15-1143,1300,1500
44--46,15-1150,16400,17000
44--46,15-1151,14500,14800
44--46,15-1152,1900,2200
44--46,15-1199,2800,3100
44--46,15-2000,1100,1500
44--46,15-2031,1000,1400
44--46,15-2041,100,100
44--46,17-0000,3000,3200
44--46,17-1000,400,500
44--46,17-1010,400,500
44--46,17-1012,400,500
44--46,17-2000,1300,1400
44--46,17-2070,400,400
44--46,17-2071,200,200
44--46,17-2072,300,300
44--46,17-2110,400,400
44--46,17-2111,100,100
44--46,17-2112,300,300
44--46,17-2141,300,300
44--46,17-3000,1300,1400
44--46,17-3010,1000,1100
44--46,17-3011,400,400
44--46,17-3019,300,300
44--46,17-3020,300,300
44--46,17-3023,100,100
44--46,19-0000,500,600
44--46,19-1000,200,200
44--46,19-1010,100,100
44--46,19-1012,100,100
44--46,19-1013,100,100
44--46,19-2000,100,100
44--46,19-4000,300,300
44--46,19-4011,100,100
44--46,19-4090,200,200
44--46,19-4099,200,200
44--46,21-0000,1100,1500
44--46,21-1000,1100,1400
44--46,21-1010,300,400
44--46,21-1012,100,200
44--46,21-1015,200,300
44--46,21-1020,100,200
44--46,21-1090,700,800
44--46,21-1091,200,200
44--46,21-1093,300,500
44--46,21-1094,100,100
44--46,21-1099,100,100
44--46,23-0000,1900,2400
44--46,23-1000,700,900
44--46,23-1010,700,900
44--46,23-1011,700,900
44--46,23-2000,1200,1400
44--46,23-2011,200,300
44--46,23-2090,1000,1200
44--46,23-2093,800,900
44--46,23-2099,200,300
44--46,25-0000,8900,9300
44--46,25-3000,8600,9000
44--46,25-3021,8300,8800
44--46,25-4000,100,100
44--46,25-4010,100,100
44--46,25-4012,100,100
44--46,27-0000,127900,124900
44--46,27-1000,115500,110500
44--46,27-1010,2500,2900
44--46,27-1011,1200,1500
44--46,27-1012,400,400
44--46,27-1013,500,600
44--46,27-1014,100,100
44--46,27-1019,300,400
44--46,27-1020,113000,107500
44--46,27-1021,700,900
44--46,27-1022,700,900
44--46,27-1023,39300,35100
44--46,27-1024,10000,11700
44--46,27-1025,10700,10500
44--46,27-1026,50900,47900
44--46,27-1027,100,100
44--46,27-1029,600,600
44--46,27-2000,1200,1500
44--46,27-2010,800,900
44--46,27-2012,500,700
44--46,27-2020,400,500
44--46,27-2022,400,500
44--46,27-3000,7100,8300
44--46,27-3031,3800,4300
44--46,27-3040,2400,3000
44--46,27-3041,1100,1300
44--46,27-3042,200,300
44--46,27-3043,1100,1400
44--46,27-3090,700,900
44--46,27-3099,700,900
44--46,27-4000,4100,4600
44--46,27-4010,1000,1000
44--46,27-4011,600,600
44--46,27-4012,200,200
44--46,27-4021,2700,3100
44--46,27-4030,300,300
44--46,27-4031,100,100
44--46,27-4032,100,200
44--46,27-4099,100,100
44--46,29-0000,535900,589200
44--46,29-1000,202200,211200
44--46,29-1031,700,900
44--46,29-1041,5600,6300
44--46,29-1051,188800,196100
44--46,29-1120,2100,2400
44--46,29-1126,2000,2200
44--46,29-1141,2600,2900
44--46,29-1171,700,800
