81--82,00-0000,6409400,6761400
81--82,11-0000,293500,318600
81--82,11-1000,147100,158200
81--82,11-1011,12400,11400
81--82,11-1021,134700,146800
81--82,11-2000,27000,29800
81--82,11-2011,1600,1700
81--82,11-2020,8300,9000
81--82,11-2021,4600,5000
81--82,11-2022,3800,4000
81--82,11-2031,17100,19000
81--82,11-3000,41400,46800
81--82,11-3011,12600,13600
81--82,11-3021,4900,5300
81--82,11-3031,16100,19400
81--82,11-3051,1000,1100
81--82,11-3061,400,400
81--82,11-3071,700,900
81--82,11-3111,400,400
81--82,11-3121,3500,3800
81--82,11-3131,1800,2000
81--82,11-9000,78000,83800
81--82,11-9013,100,100
81--82,11-9021,500,600
81--82,11-9030,16700,17900
81--82,11-9031,10300,11000
81--82,11-9032,3700,4000
81--82,11-9033,800,900
81--82,11-9039,1900,2000
81--82,11-9041,500,600
81--82,11-9051,800,800
81--82,11-9061,8500,8900
81--82,11-9081,300,400
81--82,11-9111,1700,1800
81--82,11-9121,600,700
81--82,11-9141,10300,10700
81--82,11-9151,18200,20300
81--82,11-9161,300,300
81--82,11-9199,19500,20800
81--82,13-0000,316400,337300
81--82,13-1000,268600,283900
81--82,13-1020,4400,4300
81--82,13-1022,500,400
81--82,13-1023,3900,3800
81--82,13-1030,800,800
81--82,13-1031,600,600
81--82,13-1032,200,200
81--82,13-1041,4900,5400
81--82,13-1051,15100,16200
81--82,13-1070,78700,72600
81--82,13-1071,12000,12600
81--82,13-1075,66700,60000
81--82,13-1081,600,600
81--82,13-1111,9600,10700
81--82,13-1121,26200,29100
81--82,13-1131,41500,47700
81--82,13-1141,2600,2600
81--82,13-1151,9200,10000
81--82,13-1161,17200,20700
81--82,13-1199,57500,63200
81--82,13-2000,47800,53400
81--82,13-2011,36500,39900
81--82,13-2031,900,1000
81--82,13-2041,100,100
81--82,13-2050,3400,3800
81--82,13-2051,2700,3000
81--82,13-2052,600,700
81--82,13-2053,100,100
81--82,13-2061,700,700
81--82,13-2070,800,900
81--82,13-2071,300,300
81--82,13-2072,500,600
81--82,13-2099,5300,6900
81--82,15-0000,53500,57400
81--82,15-1100,51400,54800
81--82,15-1120,3500,3600
81--82,15-1121,2900,2900
81--82,15-1122,700,700
81--82,15-1130,14700,15900
81--82,15-1131,2500,2200
81--82,15-1132,3600,4300
81--82,15-1133,1200,1200
81--82,15-1134,7500,8200
81--82,15-1140,14100,14800
81--82,15-1141,4600,5000
81--82,15-1142,8400,8700
81--82,15-1143,1100,1100
81--82,15-1150,15600,16700
81--82,15-1151,12700,13600
81--82,15-1152,2900,3100
81--82,15-1199,3400,3700
81--82,15-2000,2100,2600
81--82,15-2011,100,100
81--82,15-2031,700,900
81--82,15-2041,1200,1400
81--82,17-0000,9100,9800
81--82,17-1000,200,200
81--82,17-1010,100,100
81--82,17-1020,100,200
81--82,17-1021,100,100
81--82,17-2000,6400,7000
81--82,17-2031,300,300
81--82,17-2051,200,200
81--82,17-2061,100,200
81--82,17-2070,2400,2500
81--82,17-2071,1500,1500
81--82,17-2072,900,1000
81--82,17-2081,200,200
81--82,17-2110,1000,1100
81--82,17-2111,100,100
81--82,17-2112,800,1000
81--82,17-2141,1700,2000
81--82,17-2199,400,400
81--82,17-3000,2400,2600
81--82,17-3010,400,500
81--82,17-3011,100,100
81--82,17-3012,100,100
81--82,17-3013,300,300
81--82,17-3020,1900,2000
81--82,17-3023,1400,1400
81--82,17-3024,200,200
81--82,17-3027,100,200
81--82,17-3029,100,200
81--82,17-3031,100,100
81--82,19-0000,13800,15400
81--82,19-1000,3900,4400
81--82,19-1010,100,100
81--82,19-1013,100,100
81--82,19-1020,800,900
81--82,19-1023,700,700
81--82,19-1029,100,100
81--82,19-1030,2700,3100
81--82,19-1031,2600,3000
81--82,19-1032,100,100
81--82,19-1040,200,200
81--82,19-1041,100,100
81--82,19-1042,200,200
81--82,19-2000,2600,2900
81--82,19-2030,100,100
81--82,19-2031,100,100
81--82,19-2040,2400,2800
81--82,19-2041,2400,2800
81--82,19-3000,4500,4900
81--82,19-3011,1700,1900
81--82,19-3022,1100,1000
81--82,19-3030,400,400
81--82,19-3031,300,400
81--82,19-3041,200,200
81--82,19-3051,200,200
81--82,19-3090,1000,1200
81--82,19-3093,100,200
81--82,19-3094,500,600
81--82,19-3099,400,500
81--82,19-4000,2800,3200
81--82,19-4021,100,100
81--82,19-4061,1600,1800
81--82,19-4090,900,1000
