21--22,00-0000,626100,716900
21--22,11-0000,35400,41700
21--22,11-1000,16900,19700
21--22,11-1011,1000,1000
21--22,11-1021,15900,18700
21--22,11-2000,1600,1900
21--22,11-2020,1500,1800
21--22,11-2021,400,400
21--22,11-2022,1100,1300
21--22,11-2031,100,200
21--22,11-3000,8700,10500
21--22,11-3011,1200,1400
21--22,11-3021,900,1100
21--22,11-3031,2900,3800
21--22,11-3051,2100,2300
21--22,11-3061,400,400
21--22,11-3071,500,600
21--22,11-3111,100,100
21--22,11-3121,600,800
21--22,11-3131,100,100
21--22,11-9000,8100,9600
21--22,11-9021,2200,2600
21--22,11-9041,2200,2600
21--22,11-9121,300,300
21--22,11-9141,1500,1900
21--22,11-9199,1800,2100
21--22,13-0000,34300,40700
21--22,13-1000,18400,21500
21--22,13-1020,3000,3200
21--22,13-1022,100,100
21--22,13-1023,2900,3100
21--22,13-1041,2200,2600
21--22,13-1051,300,400
21--22,13-1070,2300,2700
21--22,13-1071,2300,2600
21--22,13-1081,1100,1400
21--22,13-1111,1500,1800
21--22,13-1121,200,200
21--22,13-1141,300,300
21--22,13-1151,800,900
21--22,13-1161,600,800
21--22,13-1199,6000,7300
21--22,13-2000,15900,19100
21--22,13-2011,13300,16000
21--22,13-2031,100,100
21--22,13-2050,1800,2200
21--22,13-2051,1800,2200
21--22,13-2099,600,700
21--22,15-0000,10600,12400
21--22,15-1100,10300,12000
21--22,15-1120,4600,5300
21--22,15-1121,4400,5000
21--22,15-1122,200,300
21--22,15-1130,1100,1300
21--22,15-1131,400,300
21--22,15-1132,500,700
21--22,15-1133,100,200
21--22,15-1134,100,100
21--22,15-1140,2400,2800
21--22,15-1141,500,600
21--22,15-1142,1800,2000
21--22,15-1143,200,200
21--22,15-1150,1700,2000
21--22,15-1151,1200,1500
21--22,15-1152,400,500
21--22,15-1199,500,600
21--22,15-2000,300,400
21--22,15-2031,200,300
21--22,17-0000,37400,44700
21--22,17-1000,900,1000
21--22,17-1020,900,1000
21--22,17-1021,200,300
21--22,17-1022,700,800
21--22,17-2000,29400,35000
21--22,17-2041,400,500
21--22,17-2051,1000,1200
21--22,17-2070,500,600
21--22,17-2071,400,500
21--22,17-2072,100,200
21--22,17-2081,800,1000
21--22,17-2110,2800,3400
21--22,17-2111,700,900
21--22,17-2112,2100,2500
21--22,17-2121,500,600
21--22,17-2131,300,300
21--22,17-2141,2000,2400
21--22,17-2151,3000,3100
21--22,17-2171,16600,20300
21--22,17-2199,1400,1700
21--22,17-3000,7100,8700
21--22,17-3011,100,100
21--22,17-3013,200,200
21--22,17-3022,100,100
21--22,17-3023,1300,1600
21--22,17-3025,400,400
21--22,17-3026,600,800
21--22,17-3027,500,600
21--22,17-3029,1700,2000
21--22,17-3031,1500,2000
21--22,19-0000,19500,23400
21--22,19-1000,100,100
21--22,19-2000,9200,11000
21--22,19-2030,400,400
21--22,19-2031,300,400
21--22,19-2040,8600,10300
21--22,19-2041,800,900
21--22,19-2042,7700,9300
21--22,19-3000,100,200
21--22,19-3011,100,200
21--22,19-4000,10100,12200
21--22,19-4031,1500,1500
21--22,19-4041,7400,9100
21--22,19-4090,1200,1500
21--22,19-4091,300,400
21--22,19-4099,900,1100
21--22,23-0000,6000,7700
21--22,23-1000,2400,3300
21--22,23-1010,2400,3300
21--22,23-1011,2400,3300
21--22,23-2000,3500,4300
21--22,23-2011,500,600
21--22,23-2090,3100,3700
21--22,23-2093,2800,3400
21--22,23-2099,300,300
21--22,27-0000,900,1100
21--22,27-3000,600,700
21--22,27-3031,500,600
21--22,27-4000,300,300
21--22,27-4010,100,100
21--22,29-0000,4500,5400
21--22,29-1000,100,100
21--22,29-1141,100,100
21--22,29-9000,4400,5200
21--22,29-9010,4400,5200
21--22,29-9011,3400,4000
21--22,29-9012,1000,1200
21--22,33-0000,1100,1100
21--22,33-1000,100,100
21--22,33-1099,100,100
21--22,33-9000,1000,1000
21--22,33-9030,1000,1000
21--22,33-9032,1000,1000
21--22,35-0000,500,600
21--22,35-2000,400,400
21--22,35-2010,300,400
21--22,35-2012,300,400
21--22,35-3000,100,100
21--22,35-3020,100,100
21--22,35-3021,100,100
21--22,37-0000,1300,1400
21--22,37-2011,900,1000
21--22,37-3000,200,300
21--22,37-3011,200,300
21--22,39-0000,100,100
21--22,39-9000,100,100
21--22,41-0000,11300,13600
21--22,41-1000,500,600
21--22,41-1012,400,500
21--22,41-2000,100,100
21--22,41-2031,100,0
21--22,41-3000,3600,4500
21--22,41-3099,3500,4400
21--22,41-4000,4000,4800
21--22,41-4011,1000,1300
21--22,41-4012,3000,3500
21--22,41-9000,3100,3700
21--22,41-9020,2900,3500
21--22,41-9021,100,200
21--22,41-9022,2800,3300
21--22,41-9031,100,100
21--22,41-9090,100,100
21--22,41-9099,100,100
21--22,43-0000,54600,57500
21--22,43-1000,3200,3800
21--22,43-1011,3200,3800
21--22,43-3000,10600,11300
21--22,43-3021,300,300
21--22,43-3031,8900,9400
21--22,43-3051,1100,1100
21--22,43-3061,400,400
21--22,43-4000,3500,3800
21--22,43-4051,600,700
21--22,43-4071,500,400
21--22,43-4151,200,200
21--22,43-4161,400,400
21--22,43-4171,1300,1400
21--22,43-4199,400,500
21--22,43-5000,9100,10000
21--22,43-5030,2300,2600
21--22,43-5032,2300,2600
21--22,43-5061,2400,2900
21--22,43-5071,900,900
21--22,43-5081,1600,1800
21--22,43-5111,1800,1700
21--22,43-6000,13000,12700
21--22,43-6011,3300,3000
21--22,43-6012,100,100
21--22,43-6014,9600,9600
21--22,43-9000,15200,16000
21--22,43-9011,100,100
21--22,43-9020,400,300
21--22,43-9021,300,300
21--22,43-9061,14300,15100
21--22,43-9071,100,100
21--22,43-9111,100,100
21--22,43-9199,300,400
21--22,45-0000,100,100
21--22,45-2000,100,100
21--22,45-2090,100,100
21--22,47-0000,219900,256000
21--22,47-1000,25800,30200
21--22,47-1011,25800,30200
21--22,47-2000,45400,48600
21--22,47-2011,400,500
21--22,47-2031,700,900
21--22,47-2061,8600,9700
21--22,47-2070,25000,25500
21--22,47-2071,200,200
21--22,47-2073,24800,25200
21--22,47-2111,6800,7300
21--22,47-2140,500,700
21--22,47-2141,500,700
21--22,47-2150,2400,3000
21--22,47-2151,400,500
21--22,47-2152,2000,2500
21--22,47-2221,200,200
21--22,47-3000,600,800
21--22,47-3013,200,200
21--22,47-3015,200,300
21--22,47-3019,200,200
21--22,47-4000,1000,1300
21--22,47-4011,400,500
21--22,47-4041,200,200
21--22,47-4051,100,100
21--22,47-4061,100,100
21--22,47-4090,300,400
21--22,47-4099,300,400
21--22,47-5000,146900,175200
21--22,47-5010,62200,78200
21--22,47-5011,10600,13400
21--22,47-5012,15100,19000
21--22,47-5013,36400,45800
21--22,47-5021,4500,5200
21--22,47-5031,2300,2400
21--22,47-5040,18500,17600
21--22,47-5041,11300,10700
21--22,47-5042,5600,5300
21--22,47-5049,1600,1600
21--22,47-5051,2900,2700
21--22,47-5061,3700,3500
21--22,47-5071,36900,46600
21--22,47-5081,12900,15300
21--22,47-5099,3100,3600
21--22,49-0000,51900,57300
21--22,49-1000,4700,5100
21--22,49-1011,4700,5100
21--22,49-2000,1400,1600
21--22,49-2020,100,100
21--22,49-2022,100,100
21--22,49-2090,1300,1500
21--22,49-2092,300,300
21--22,49-2094,900,1100
21--22,49-3000,13600,14100
21--22,49-3020,500,700
21--22,49-3023,500,600
21--22,49-3031,3800,4200
21--22,49-3040,9100,9000
21--22,49-3042,9000,9000
21--22,49-3043,100,100
21--22,49-3090,100,100
21--22,49-3093,100,100
21--22,49-9000,32200,36400
21--22,49-9010,1300,1700
21--22,49-9012,1300,1700
21--22,49-9040,17600,19800
21--22,49-9041,13600,15500
21--22,49-9043,3700,4000
21--22,49-9044,300,300
21--22,49-9050,100,200
21--22,49-9051,100,100
21--22,49-9052,100,100
21--22,49-9060,100,200
21--22,49-9069,100,100
21--22,49-9071,7400,8000
21--22,49-9090,5500,6600
21--22,49-9096,2600,3300
21--22,49-9098,2000,2200
21--22,49-9099,900,1100
21--22,51-0000,47900,52800
21--22,51-1000,6100,6700
21--22,51-1011,6100,6700
21--22,51-2000,400,400
21--22,51-2090,300,300
21--22,51-2092,100,100
21--22,51-2099,200,200
21--22,51-4000,8500,9800
21--22,51-4020,200,200
21--22,51-4023,100,100
21--22,51-4030,800,700
21--22,51-4032,100,100
21--22,51-4033,100,100
21--22,51-4034,200,200
21--22,51-4035,400,300
21--22,51-4041,700,800
21--22,51-4050,100,100
21--22,51-4051,100,100
21--22,51-4120,6400,7500
21--22,51-4121,6400,7500
21--22,51-4190,200,300
21--22,51-4191,100,100
21--22,51-8000,11900,14200
21--22,51-8010,100,100
21--22,51-8013,100,100
21--22,51-8021,100,100
21--22,51-8031,400,400
21--22,51-8090,11200,13500
21--22,51-8091,200,200
21--22,51-8092,2300,2800
21--22,51-8093,7600,9300
21--22,51-8099,1200,1200
21--22,51-9000,21000,21800
21--22,51-9010,1800,1700
21--22,51-9012,1600,1500
21--22,51-9020,5600,5200
21--22,51-9021,4600,4100
21--22,51-9023,900,1000
21--22,51-9030,400,400
21--22,51-9032,400,400
21--22,51-9051,900,900
21--22,51-9061,6300,7000
21--22,51-9111,1000,900
21--22,51-9120,200,200
21--22,51-9121,200,200
21--22,51-9190,4800,5500
21--22,51-9192,100,100
21--22,51-9195,100,100
21--22,51-9198,2800,3100
21--22,51-9199,1800,2100
21--22,53-0000,89000,99000
21--22,53-1000,5300,6100
21--22,53-1021,1400,1600
21--22,53-1031,3900,4500
21--22,53-2000,300,400
21--22,53-2010,300,300
21--22,53-2012,300,300
21--22,53-3000,33600,38100
21--22,53-3030,33400,37800
21--22,53-3032,32200,36300
21--22,53-3033,1100,1400
21--22,53-3099,200,200
21--22,53-4000,100,100
21--22,53-4013,100,100
21--22,53-5000,1200,1500
21--22,53-5011,400,500
21--22,53-5020,600,700
21--22,53-5021,600,700
21--22,53-5031,200,200
21--22,53-6000,100,100
21--22,53-7000,48300,52800
21--22,53-7011,1500,1400
21--22,53-7021,1800,2100
21--22,53-7030,14500,13900
21--22,53-7031,700,600
21--22,53-7032,11500,11000
21--22,53-7033,2400,2300
21--22,53-7041,300,300
21--22,53-7051,2200,2200
21--22,53-7060,8800,9800
21--22,53-7061,700,800
21--22,53-7062,7900,8800
21--22,53-7063,100,100
21--22,53-7064,100,100
21--22,53-7070,17400,21400
21--22,53-7071,700,800
21--22,53-7072,5600,7000
21--22,53-7073,11100,13500
21--22,53-7111,1400,1100
21--22,53-7121,300,300
21--22,53-7199,200,200
