52--53,00-0000,6142100,6496500
52--53,11-0000,502500,565800
52--53,11-1000,147500,161000
52--53,11-1011,18400,17300
52--53,11-1021,129100,143700
52--53,11-2000,62300,67900
52--53,11-2011,900,1000
52--53,11-2020,57600,62800
52--53,11-2021,22500,24600
52--53,11-2022,35100,38200
52--53,11-2031,3800,4200
52--53,11-3000,251600,290900
52--53,11-3011,23700,26300
52--53,11-3021,40100,44100
52--53,11-3031,170300,201300
52--53,11-3051,300,300
52--53,11-3061,1600,1800
52--53,11-3071,200,200
52--53,11-3111,2300,2400
52--53,11-3121,9400,10300
52--53,11-3131,3800,4100
52--53,11-9000,41000,46100
52--53,11-9021,300,300
52--53,11-9030,100,100
52--53,11-9039,100,100
52--53,11-9051,100,100
52--53,11-9111,7000,8800
52--53,11-9121,400,500
52--53,11-9141,1900,2100
52--53,11-9151,200,300
52--53,11-9199,30900,33800
52--53,13-0000,1504700,1645900
52--53,13-1000,576800,618300
52--53,13-1020,7200,7100
52--53,13-1021,200,200
52--53,13-1022,600,600
52--53,13-1023,6400,6300
52--53,13-1030,240400,240900
52--53,13-1031,224000,223800
52--53,13-1032,16400,17100
52--53,13-1041,34600,38400
52--53,13-1051,700,800
52--53,13-1070,32800,35000
52--53,13-1071,31300,33300
52--53,13-1075,1500,1700
52--53,13-1081,800,800
52--53,13-1111,85600,93300
52--53,13-1121,2600,2800
52--53,13-1131,300,300
52--53,13-1141,13900,16200
52--53,13-1151,31000,34000
52--53,13-1161,58200,71000
52--53,13-1199,68700,77500
52--53,13-2000,927900,1027600
52--53,13-2011,114500,128800
52--53,13-2021,5000,5700
52--53,13-2031,2400,2600
52--53,13-2041,47900,52100
52--53,13-2050,418200,459900
52--53,13-2051,131200,146100
52--53,13-2052,188300,220500
52--53,13-2053,98700,93300
52--53,13-2061,30700,34000
52--53,13-2070,272600,304400
52--53,13-2071,9800,11300
52--53,13-2072,262900,293000
52--53,13-2080,500,600
52--53,13-2082,500,600
52--53,13-2099,35900,39500
52--53,15-0000,424600,474900
52--53,15-1100,371700,409100
52--53,15-1111,200,100
52--53,15-1120,99200,107500
52--53,15-1121,80500,84000
52--53,15-1122,18700,23500
52--53,15-1130,131800,149400
52--53,15-1131,20300,18300
52--53,15-1132,79700,96100
52--53,15-1133,23900,26200
52--53,15-1134,7800,8800
52--53,15-1140,68100,72200
52--53,15-1141,15800,17700
52--53,15-1142,36200,37900
52--53,15-1143,16100,16700
52--53,15-1150,54900,60300
52--53,15-1151,38100,41800
52--53,15-1152,16800,18500
52--53,15-1199,17600,19500
52--53,15-2000,52800,65800
52--53,15-2011,16500,19500
52--53,15-2021,200,300
52--53,15-2031,31500,39700
52--53,15-2041,4400,6200
52--53,15-2090,200,200
52--53,15-2091,100,100
52--53,15-2099,100,100
52--53,17-0000,3700,4100
52--53,17-1000,100,100
52--53,17-1010,100,100
52--53,17-1011,100,100
52--53,17-2000,3200,3400
52--53,17-2051,400,500
52--53,17-2061,200,300
52--53,17-2070,200,200
52--53,17-2071,100,100
52--53,17-2072,100,100
52--53,17-2110,1400,1500
52--53,17-2111,1200,1300
52--53,17-2112,200,200
52--53,17-2141,200,200
52--53,17-2171,100,100
52--53,17-2199,500,600
52--53,17-3000,500,600
52--53,17-3020,200,200
52--53,17-3029,100,100
52--53,19-0000,3000,3300
52--53,19-1000,100,100
52--53,19-2000,100,100
52--53,19-2040,100,100
52--53,19-2042,100,100
52--53,19-3000,2100,2200
52--53,19-3011,1400,1400
52--53,19-3022,100,100
52--53,19-3030,600,700
52--53,19-3031,600,700
52--53,19-4000,700,800
52--53,19-4090,700,800
52--53,19-4099,700,800
52--53,21-0000,8700,10700
52--53,21-1000,8700,10700
52--53,21-1010,1200,1300
52--53,21-1012,200,200
52--53,21-1015,200,200
52--53,21-1019,200,300
52--53,21-1020,4500,5600
52--53,21-1021,100,100
52--53,21-1022,3700,4700
52--53,21-1029,300,400
52--53,21-1090,3000,3700
52--53,21-1091,1100,1300
52--53,21-1093,700,800
52--53,21-1094,900,1200
52--53,21-1099,300,400
52--53,23-0000,57000,65200
52--53,23-1000,26900,32700
52--53,23-1010,26600,32300
52--53,23-1011,26600,32300
52--53,23-1020,300,400
52--53,23-1022,300,400
52--53,23-2000,30000,32500
52--53,23-2011,10000,12100
52--53,23-2090,20100,20500
52--53,23-2093,18600,18800
52--53,23-2099,1500,1600
52--53,25-0000,600,600
52--53,25-1000,100,100
52--53,25-1190,100,100
52--53,25-1194,100,100
52--53,25-4000,300,300
52--53,25-4010,100,100
52--53,25-4021,100,100
52--53,25-9000,200,200
52--53,25-9031,200,200
52--53,27-0000,19200,21300
52--53,27-1000,4000,4300
52--53,27-1010,400,500
52--53,27-1011,200,300
52--53,27-1014,200,200
52--53,27-1020,3500,3900
52--53,27-1024,3300,3700
52--53,27-1025,100,100
52--53,27-1029,100,100
52--53,27-3000,14600,16300
52--53,27-3031,10400,11600
52--53,27-3040,3500,4000
52--53,27-3041,800,900
52--53,27-3042,1700,2100
52--53,27-3043,900,1100
52--53,27-3090,600,600
52--53,27-3091,400,400
52--53,27-3099,200,200
52--53,27-4000,400,400
52--53,27-4010,200,200
52--53,27-4011,200,200
52--53,27-4030,100,100
52--53,27-4032,100,100
52--53,29-0000,51700,63000
52--53,29-1000,42900,52100
52--53,29-1020,100,200
52--53,29-1021,100,200
52--53,29-1031,100,100
52--53,29-1051,2500,3100
52--53,29-1060,400,500
52--53,29-1069,300,400
52--53,29-1120,100,100
52--53,29-1141,38800,47200
52--53,29-1171,600,700
52--53,29-1199,200,300
52--53,29-2000,7200,8900
52--53,29-2021,100,100
52--53,29-2050,2400,3000
52--53,29-2052,2400,3000
52--53,29-2061,1500,1900
52--53,29-2071,3000,3700
52--53,29-2090,100,100
52--53,29-2099,100,100
52--53,29-9000,1700,1900
52--53,29-9010,1100,1200
52--53,29-9011,1000,1100
52--53,29-9012,100,100
52--53,29-9090,600,700
52--53,29-9099,600,700
52--53,31-0000,1300,1600
52--53,31-1000,300,300
52--53,31-1014,200,200
52--53,31-9000,1000,1200
52--53,31-9090,1000,1200
52--53,31-9091,100,100
52--53,31-9092,200,200
52--53,31-9094,200,200
52--53,31-9095,200,200
52--53,31-9099,200,300
52--53,33-0000,8600,8700
52--53,33-1000,500,500
52--53,33-1099,500,500
52--53,33-2000,100,100
52--53,33-2020,100,100
52--53,33-2021,100,100
52--53,33-9000,7900,8100
