55--56,00-0000,2240700,2378200
55--56,11-0000,437400,479100
55--56,11-1000,102900,108700
55--56,11-1011,18800,17300
55--56,11-1021,84100,91300
55--56,11-2000,72200,78400
55--56,11-2011,2300,2500
55--56,11-2020,63600,69100
55--56,11-2021,34700,37700
55--56,11-2022,28900,31400
55--56,11-2031,6300,6800
55--56,11-3000,177000,199300
55--56,11-3011,18100,19600
55--56,11-3021,35600,38600
55--56,11-3031,66500,79400
55--56,11-3051,6700,7300
55--56,11-3061,12200,13300
55--56,11-3071,9400,10200
55--56,11-3111,3700,3800
55--56,11-3121,19500,21200
55--56,11-3131,5300,5800
55--56,11-9000,85400,92700
55--56,11-9013,200,200
55--56,11-9021,5000,5400
55--56,11-9030,1400,1500
55--56,11-9031,700,800
55--56,11-9032,100,100
55--56,11-9033,100,100
55--56,11-9039,400,400
55--56,11-9041,10000,10900
55--56,11-9051,7400,8000
55--56,11-9081,700,800
55--56,11-9111,10700,11700
55--56,11-9121,3300,3500
55--56,11-9141,5800,6300
55--56,11-9151,4700,5100
55--56,11-9161,200,200
55--56,11-9199,36000,39100
55--56,13-0000,499400,543200
55--56,13-1000,305200,332300
55--56,13-1020,37800,36900
55--56,13-1021,1100,1100
55--56,13-1022,17900,17500
55--56,13-1023,18800,18400
55--56,13-1030,6400,6300
55--56,13-1031,6300,6100
55--56,13-1032,200,200
55--56,13-1041,16400,17800
55--56,13-1051,3000,3200
55--56,13-1070,41000,44400
55--56,13-1071,38800,42200
55--56,13-1075,2200,2200
55--56,13-1081,15100,16400
55--56,13-1111,41900,45500
55--56,13-1121,2700,2900
55--56,13-1141,10900,12400
55--56,13-1151,19000,20700
55--56,13-1161,46700,55800
55--56,13-1199,63000,68400
55--56,13-2000,194200,210900
55--56,13-2011,94000,102100
55--56,13-2021,700,800
55--56,13-2031,3600,3900
55--56,13-2041,11600,12600
55--56,13-2050,47700,51400
55--56,13-2051,36900,40100
55--56,13-2052,7700,8400
55--56,13-2053,3100,3000
55--56,13-2061,5900,6700
55--56,13-2070,19500,21200
55--56,13-2071,1700,1900
55--56,13-2072,17800,19300
55--56,13-2080,100,100
55--56,13-2082,100,100
55--56,13-2099,11100,12000
55--56,15-0000,251600,274000
55--56,15-1100,237700,256600
55--56,15-1111,200,300
55--56,15-1120,60500,64700
55--56,15-1121,51900,53500
55--56,15-1122,8600,11200
55--56,15-1130,75400,83200
55--56,15-1131,13200,11400
55--56,15-1132,38900,46500
55--56,15-1133,17100,18600
55--56,15-1134,6200,6700
55--56,15-1140,46100,48100
55--56,15-1141,8800,9600
55--56,15-1142,26200,27000
55--56,15-1143,11100,11400
55--56,15-1150,42700,46400
55--56,15-1151,31400,34100
55--56,15-1152,11300,12300
55--56,15-1199,12900,14000
55--56,15-2000,13900,17400
55--56,15-2011,1600,2000
55--56,15-2031,10700,13400
55--56,15-2041,1400,1800
55--56,15-2090,100,100
55--56,15-2099,100,100
55--56,17-0000,62900,68400
55--56,17-1000,1600,1800
55--56,17-1010,1000,1100
55--56,17-1011,900,1000
55--56,17-1012,100,100
55--56,17-1020,700,700
55--56,17-1021,500,500
55--56,17-1022,200,200
55--56,17-2000,51800,56300
55--56,17-2011,200,200
55--56,17-2031,400,400
55--56,17-2041,1000,1100
55--56,17-2051,3300,3600
55--56,17-2061,1600,1700
55--56,17-2070,10600,11500
55--56,17-2071,8100,8800
55--56,17-2072,2500,2700
55--56,17-2081,1300,1500
55--56,17-2110,12800,13900
55--56,17-2111,900,1000
55--56,17-2112,11900,12900
55--56,17-2121,100,100
55--56,17-2131,900,1000
55--56,17-2141,8800,9500
55--56,17-2151,400,400
55--56,17-2161,300,300
55--56,17-2171,4500,4800
55--56,17-2199,5600,6100
55--56,17-3000,9500,10300
55--56,17-3010,2600,2800
55--56,17-3011,900,1000
55--56,17-3012,500,500
55--56,17-3013,900,1000
55--56,17-3019,300,300
55--56,17-3020,6300,6800
55--56,17-3022,300,400
55--56,17-3023,1600,1700
55--56,17-3024,200,200
55--56,17-3025,100,200
55--56,17-3026,1300,1400
55--56,17-3027,1000,1100
55--56,17-3029,1800,2000
55--56,17-3031,600,700
55--56,19-0000,17000,18500
55--56,19-1000,5800,6300
55--56,19-1010,2600,2800
55--56,19-1012,2300,2500
55--56,19-1013,300,300
55--56,19-1022,400,400
55--56,19-1023,100,100
55--56,19-1029,100,100
55--56,19-1030,200,200
55--56,19-1032,200,200
55--56,19-1040,1400,1500
55--56,19-1042,1400,1500
55--56,19-2000,6400,7000
55--56,19-2021,100,100
55--56,19-2030,3000,3300
55--56,19-2031,2300,2500
55--56,19-2032,700,800
55--56,19-2040,2800,3100
55--56,19-2041,1100,1200
55--56,19-2042,1700,1900
55--56,19-3000,800,900
55--56,19-3011,200,300
55--56,19-3030,400,500
55--56,19-3031,400,400
55--56,19-3090,100,100
55--56,19-4000,4000,4400
55--56,19-4011,700,800
55--56,19-4021,200,200
55--56,19-4031,1600,1800
55--56,19-4041,700,700
55--56,19-4090,700,800
55--56,19-4091,200,200
55--56,19-4099,500,600
55--56,21-0000,19500,21200
55--56,21-1000,18800,20500
55--56,21-1010,4900,5300
55--56,21-1011,1100,1200
55--56,21-1012,800,800
55--56,21-1013,100,100
55--56,21-1014,1200,1300
55--56,21-1015,1500,1600
55--56,21-1019,200,300
55--56,21-1020,5700,6200
55--56,21-1021,2800,3000
55--56,21-1022,1600,1700
55--56,21-1023,900,900
55--56,21-1029,500,600
55--56,21-1090,8200,8900
55--56,21-1091,1300,1400
55--56,21-1093,4900,5400
55--56,21-1094,700,800
55--56,21-1099,1200,1300
55--56,21-2000,700,700
55--56,21-2011,500,600
55--56,21-2021,100,100
55--56,23-0000,25400,30900
55--56,23-1000,17500,21500
55--56,23-1010,17400,21400
55--56,23-1011,17400,21400
55--56,23-1020,100,100
55--56,23-1022,100,100
55--56,23-2000,7900,9500
55--56,23-2011,6400,7800
55--56,23-2090,1500,1600
55--56,23-2093,900,1000
55--56,23-2099,600,700
55--56,25-0000,6000,6500
55--56,25-1000,100,100
55--56,25-1190,100,100
55--56,25-2000,1600,1800
55--56,25-2010,1000,1100
55--56,25-2011,1000,1100
55--56,25-3000,1500,1600
55--56,25-3011,100,100
55--56,25-3021,700,700
55--56,25-3099,700,800
55--56,25-4000,400,400
55--56,25-4010,100,100
55--56,25-4011,100,100
55--56,25-4021,200,300
55--56,25-9000,2400,2600
55--56,25-9031,1200,1300
55--56,25-9041,1000,1100
55--56,25-9099,200,200
55--56,27-0000,37600,40900
55--56,27-1000,19900,21600
55--56,27-1010,2700,2900
55--56,27-1011,1800,2000
55--56,27-1013,100,100
55--56,27-1014,400,400
55--56,27-1020,17200,18700
55--56,27-1021,1900,2100
55--56,27-1022,1900,2100
55--56,27-1023,200,200
55--56,27-1024,7200,7800
55--56,27-1025,1300,1400
55--56,27-1026,4300,4700
55--56,27-1029,300,300
55--56,27-2000,700,800
55--56,27-2010,600,700
55--56,27-2012,600,700
55--56,27-3000,15500,16800
55--56,27-3010,100,100
55--56,27-3020,200,200
55--56,27-3022,200,200
55--56,27-3031,10000,10800
55--56,27-3040,4600,5000
55--56,27-3041,1700,1900
55--56,27-3042,1600,1700
55--56,27-3043,1300,1400
55--56,27-3090,700,700
55--56,27-3091,200,300
55--56,27-3099,400,500
55--56,27-4000,1500,1600
55--56,27-4010,600,600
55--56,27-4011,500,500
55--56,27-4021,600,600
55--56,27-4030,200,200
55--56,27-4031,100,100
55--56,27-4032,100,100
55--56,27-4099,100,100
55--56,29-0000,34500,37500
55--56,29-1000,19000,20600
55--56,29-1031,1000,1100
55--56,29-1051,2700,3000
55--56,29-1060,900,1000
55--56,29-1062,300,300
55--56,29-1066,100,100
55--56,29-1069,400,400
55--56,29-1071,100,100
55--56,29-1120,1600,1800
55--56,29-1122,300,300
55--56,29-1123,800,800
55--56,29-1125,100,100
55--56,29-1126,100,100
55--56,29-1127,300,300
55--56,29-1131,100,100
55--56,29-1141,11900,13000
55--56,29-1171,500,500
55--56,29-1199,100,100
55--56,29-2000,11400,12400
55--56,29-2010,600,600
55--56,29-2011,300,300
55--56,29-2012,200,300
55--56,29-2021,100,100
55--56,29-2030,400,400
55--56,29-2034,200,200
55--56,29-2035,100,100
55--56,29-2041,300,300
55--56,29-2050,1100,1200
55--56,29-2052,900,1000
55--56,29-2055,100,100
55--56,29-2061,1400,1600
55--56,29-2071,7100,7700
55--56,29-2090,500,500
55--56,29-2099,400,500
55--56,29-9000,4100,4500
55--56,29-9010,3400,3700
55--56,29-9011,3000,3200
55--56,29-9012,400,500
55--56,29-9090,700,800
55--56,29-9091,100,100
55--56,29-9099,600,700
55--56,31-0000,6600,7200
55--56,31-1000,1600,1800
55--56,31-1011,600,700
55--56,31-1014,1000,1100
55--56,31-2000,600,600
55--56,31-2010,100,100
55--56,31-2011,100,100
55--56,31-2020,500,500
55--56,31-2021,400,400
55--56,31-2022,100,100
55--56,31-9000,4400,4700
55--56,31-9090,4300,4700
55--56,31-9091,100,100
55--56,31-9092,1600,1800
55--56,31-9093,100,100
55--56,31-9094,1200,1300
55--56,31-9097,300,400
55--56,31-9099,400,500
55--56,33-0000,9600,10000
55--56,33-1000,1000,1000
55--56,33-1099,1000,1000
55--56,33-9000,8500,8900
55--56,33-9021,1400,1500
55--56,33-9030,6000,6200
55--56,33-9032,6000,6200
55--56,33-9090,1100,1200
55--56,33-9099,1000,1100
55--56,35-0000,12100,13100
55--56,35-1000,6100,6700
55--56,35-1011,900,1000
55--56,35-1012,5300,5700
55--56,35-2000,2000,2200
55--56,35-2010,1200,1300
55--56,35-2011,100,100
55--56,35-2012,500,600
55--56,35-2014,400,400
55--56,35-2021,800,900
55--56,35-3000,2900,3200
55--56,35-3011,200,200
55--56,35-3020,1700,1800
55--56,35-3021,1200,1300
55--56,35-3022,500,500
55--56,35-3031,900,1000
55--56,35-3041,200,200
55--56,35-9000,1000,1000
55--56,35-9011,300,400
55--56,35-9021,200,200
55--56,35-9031,300,300
55--56,35-9099,200,200
55--56,37-0000,10600,11500
55--56,37-1000,1000,1100
55--56,37-1011,600,600
55--56,37-1012,500,500
55--56,37-2000,8100,8800
55--56,37-2010,7600,8200
55--56,37-2011,6200,6700
55--56,37-2012,1400,1500
55--56,37-2021,500,600
55--56,37-3000,1500,1600
55--56,37-3011,1300,1400
55--56,37-3012,100,100
55--56,37-3019,100,100
55--56,39-0000,10200,11100
55--56,39-1000,1200,1300
55--56,39-1021,1100,1200
55--56,39-3000,300,300
55--56,39-3031,200,200
55--56,39-3090,100,100
55--56,39-3091,100,100
55--56,39-5000,200,200
55--56,39-5010,200,200
55--56,39-5012,200,200
55--56,39-6000,400,400
55--56,39-6012,400,400
55--56,39-7000,200,200
55--56,39-7011,200,200
55--56,39-9000,7900,8600
55--56,39-9011,1400,1500
55--56,39-9021,4500,4800
55--56,39-9030,1400,1600
55--56,39-9031,500,500
55--56,39-9032,900,1000
55--56,39-9041,600,600
55--56,39-9099,100,100
55--56,41-0000,102900,110900
55--56,41-1000,12600,13700
55--56,41-1011,4800,5200
55--56,41-1012,7800,8500
55--56,41-2000,10800,11500
55--56,41-2010,2900,2900
55--56,41-2011,2900,2900
55--56,41-2020,1500,1700
55--56,41-2021,1000,1100
55--56,41-2022,500,500
55--56,41-2031,6400,6900
55--56,41-3000,37100,40300
55--56,41-3011,900,900
55--56,41-3021,2200,2400
55--56,41-3031,13700,14900
55--56,41-3041,600,600
55--56,41-3099,19700,21400
55--56,41-4000,31400,34100
55--56,41-4011,8100,8800
55--56,41-4012,23300,25300
55--56,41-9000,11000,11200
55--56,41-9010,400,500
55--56,41-9011,300,300
55--56,41-9012,100,200
55--56,41-9020,2800,3100
55--56,41-9021,400,400
55--56,41-9022,2500,2700
55--56,41-9031,2500,2700
55--56,41-9041,3200,2700
55--56,41-9090,2000,2200
55--56,41-9099,2000,2200
55--56,43-0000,573700,561400
55--56,43-1000,51900,51100
55--56,43-1011,51900,51100
55--56,43-2000,2600,2000
55--56,43-2011,2500,1900
55--56,43-3000,149800,150100
55--56,43-3011,18300,17900
55--56,43-3021,25300,27500
55--56,43-3031,79500,77700
55--56,43-3051,12600,12400
55--56,43-3061,5200,5100
55--56,43-3071,4900,5400
55--56,43-3099,3900,4200
55--56,43-4000,155400,154400
55--56,43-4011,3100,3400
55--56,43-4021,500,500
55--56,43-4041,3000,3000
55--56,43-4051,94500,92400
55--56,43-4061,200,200
55--56,43-4071,3300,2900
55--56,43-4081,200,200
55--56,43-4111,2600,2700
55--56,43-4131,16200,17600
55--56,43-4141,1400,1400
55--56,43-4151,5700,5600
55--56,43-4161,10400,10100
55--56,43-4171,9200,9000
55--56,43-4199,3800,4100
55--56,43-5000,42200,45200
55--56,43-5011,1500,1700
55--56,43-5021,1900,2100
55--56,43-5030,3400,3500
55--56,43-5031,100,100
55--56,43-5032,3300,3400
55--56,43-5041,400,400
55--56,43-5061,14200,15500
55--56,43-5071,7800,8100
55--56,43-5081,12100,13100
55--56,43-5111,900,1000
55--56,43-6000,91000,80100
55--56,43-6011,40400,32900
55--56,43-6012,1500,1200
55--56,43-6013,3600,3900
55--56,43-6014,45500,42000
55--56,43-9000,80800,78500
55--56,43-9011,3500,2700
55--56,43-9020,5300,4000
55--56,43-9021,5200,4000
55--56,43-9022,100,100
55--56,43-9031,400,400
55--56,43-9041,6100,6600
55--56,43-9051,3500,3400
55--56,43-9061,51700,50500
55--56,43-9071,1700,1400
55--56,43-9081,300,300
55--56,43-9111,500,500
55--56,43-9199,7900,8600
55--56,45-0000,400,400
55--56,45-1000,100,100
55--56,45-1011,100,100
55--56,45-2000,300,300
55--56,45-2090,200,200
55--56,45-2092,100,100
55--56,45-2093,100,100
55--56,47-0000,9300,10100
55--56,47-1000,2300,2500
55--56,47-1011,2300,2500
55--56,47-2000,5900,6400
55--56,47-2031,800,900
55--56,47-2050,100,200
55--56,47-2051,100,200
55--56,47-2061,1700,1800
55--56,47-2070,1300,1400
55--56,47-2073,1200,1300
55--56,47-2111,1000,1100
55--56,47-2140,200,200
55--56,47-2141,200,200
55--56,47-2150,500,500
55--56,47-2152,500,500
55--56,47-3000,100,100
55--56,47-4000,400,400
55--56,47-4011,300,300
55--56,47-4090,100,100
55--56,47-4099,100,100
55--56,47-5000,600,700
55--56,47-5010,300,300
55--56,47-5012,100,100
55--56,47-5013,200,200
55--56,47-5031,100,100
55--56,47-5071,200,300
55--56,49-0000,40600,44000
55--56,49-1000,5600,6100
55--56,49-1011,5600,6100
55--56,49-2000,4400,4700
55--56,49-2011,1300,1400
55--56,49-2020,1700,1900
55--56,49-2021,100,100
55--56,49-2022,1700,1800
55--56,49-2090,1400,1500
55--56,49-2091,100,100
55--56,49-2094,200,200
55--56,49-2095,500,600
55--56,49-2097,400,500
55--56,49-2098,100,100
55--56,49-3000,3800,4200
55--56,49-3020,900,1000
55--56,49-3021,100,100
55--56,49-3023,900,900
55--56,49-3031,1200,1300
55--56,49-3040,900,900
55--56,49-3042,700,800
55--56,49-3050,100,100
55--56,49-3053,100,100
55--56,49-3093,100,100
55--56,49-9000,26800,29000
55--56,49-9012,600,700
55--56,49-9021,1500,1600
55--56,49-9031,200,200
55--56,49-9040,1500,1700
55--56,49-9041,1200,1300
55--56,49-9043,300,300
55--56,49-9050,1900,2100
55--56,49-9051,1300,1400
55--56,49-9052,600,600
55--56,49-9060,800,900
55--56,49-9061,100,100
55--56,49-9062,700,700
55--56,49-9069,100,100
55--56,49-9071,18000,19600
55--56,49-9090,2100,2300
55--56,49-9091,200,200
55--56,49-9098,600,600
55--56,49-9099,1100,1200
55--56,51-0000,23300,24600
55--56,51-1000,4300,4600
55--56,51-1011,4300,4600
55--56,51-2000,2700,2300
55--56,51-2020,500,500
55--56,51-2022,300,200
55--56,51-2090,1900,1700
55--56,51-2092,1300,1100
55--56,51-2099,700,600
55--56,51-3000,500,500
55--56,51-3011,200,200
55--56,51-3020,100,100
55--56,51-3090,200,200
55--56,51-3092,100,100
55--56,51-4000,3200,3300
55--56,51-4010,400,400
55--56,51-4011,300,400
55--56,51-4030,600,600
55--56,51-4031,300,300
55--56,51-4041,800,800
55--56,51-4060,100,100
55--56,51-4061,100,100
55--56,51-4070,100,100
55--56,51-4072,100,100
55--56,51-4111,100,200
55--56,51-4120,900,900
55--56,51-4121,800,900
55--56,51-5100,1600,1700
55--56,51-5111,500,500
55--56,51-5112,700,700
55--56,51-6000,1200,1300
55--56,51-6011,300,300
55--56,51-6031,400,400
55--56,51-6050,100,100
55--56,51-6052,100,100
55--56,51-6090,400,400
55--56,51-6099,100,100
55--56,51-7000,200,200
55--56,51-7011,100,100
55--56,51-8000,2200,2300
55--56,51-8010,1200,1300
55--56,51-8012,800,800
55--56,51-8013,400,400
55--56,51-8031,200,200
55--56,51-8092,100,200
55--56,51-8093,300,400
55--56,51-9000,7700,8300
55--56,51-9010,400,400
55--56,51-9011,200,200
55--56,51-9012,200,200
55--56,51-9020,900,900
55--56,51-9021,100,100
55--56,51-9023,800,800
55--56,51-9030,100,100
55--56,51-9032,100,100
55--56,51-9041,100,200
55--56,51-9061,3000,3200
55--56,51-9071,200,200
55--56,51-9080,200,200
55--56,51-9083,100,100
55--56,51-9111,1200,1300
55--56,51-9120,100,100
55--56,51-9151,200,200
55--56,51-9190,1400,1500
55--56,51-9195,200,200
55--56,51-9198,500,500
55--56,51-9199,600,700
55--56,53-0000,49900,53600
55--56,53-1000,4500,4900
55--56,53-1021,2000,2200
55--56,53-1031,2400,2600
55--56,53-2000,2500,2700
55--56,53-2012,1100,1200
55--56,53-2020,200,200
55--56,53-2022,100,100
55--56,53-3000,18900,20000
55--56,53-3020,1000,1100
55--56,53-3021,600,600
55--56,53-3022,400,500
55--56,53-3030,13600,14800
55--56,53-3031,800,900
55--56,53-3032,8100,8800
55--56,53-3033,4700,5100
55--56,53-3041,2300,1900
55--56,53-3099,2000,2100
55--56,53-5000,100,100
55--56,53-6000,1500,1600
55--56,53-6031,100,100
55--56,53-7000,22400,24300
55--56,53-7011,200,200
55--56,53-7021,200,200
55--56,53-7030,100,100
55--56,53-7032,100,100
55--56,53-7051,3800,4100
55--56,53-7060,17800,19300
55--56,53-7061,400,400
55--56,53-7062,15900,17200
55--56,53-7063,200,200
55--56,53-7064,1400,1500
55--56,53-7070,200,200
55--56,53-7072,100,100
