53--54,00-0000,2142700,2268100
53--54,11-0000,248900,279600
53--54,11-1000,62700,67200
53--54,11-1011,4500,4200
53--54,11-1021,58200,62900
53--54,11-2000,10700,11400
53--54,11-2011,400,400
53--54,11-2020,10100,10800
53--54,11-2021,3600,4000
53--54,11-2022,6400,6800
53--54,11-2031,200,200
53--54,11-3000,23000,26800
53--54,11-3011,5500,6200
53--54,11-3021,1900,2100
53--54,11-3031,11000,13500
53--54,11-3061,300,400
53--54,11-3071,2200,2300
53--54,11-3111,100,100
53--54,11-3121,1700,1900
53--54,11-3131,200,200
53--54,11-9000,152500,174200
53--54,11-9021,5900,6700
53--54,11-9041,200,300
53--54,11-9051,300,300
53--54,11-9081,300,400
53--54,11-9111,200,200
53--54,11-9141,141800,162200
53--54,11-9151,200,200
53--54,11-9199,3600,4000
53--54,13-0000,119900,137700
53--54,13-1000,47700,53100
53--54,13-1020,1600,1600
53--54,13-1022,200,200
53--54,13-1023,1400,1400
53--54,13-1030,300,300
53--54,13-1031,300,300
53--54,13-1041,2700,3000
53--54,13-1051,500,600
53--54,13-1070,4400,4700
53--54,13-1071,4400,4700
53--54,13-1081,500,600
53--54,13-1111,2900,3200
53--54,13-1121,1800,1900
53--54,13-1131,100,100
53--54,13-1141,500,500
53--54,13-1151,2700,2900
53--54,13-1161,15000,17100
53--54,13-1199,14700,16600
53--54,13-2000,72200,84600
53--54,13-2011,35400,39800
53--54,13-2021,25200,32000
53--54,13-2031,200,200
53--54,13-2041,800,900
53--54,13-2050,6000,6600
53--54,13-2051,5600,6100
53--54,13-2052,400,500
53--54,13-2070,3000,3400
53--54,13-2071,200,200
53--54,13-2072,2900,3200
53--54,13-2099,1300,1400
53--54,15-0000,15900,17300
53--54,15-1100,15400,16700
53--54,15-1120,1200,1300
53--54,15-1121,1000,1100
53--54,15-1122,200,200
53--54,15-1130,3800,4200
53--54,15-1131,400,400
53--54,15-1132,1800,2100
53--54,15-1133,500,600
53--54,15-1134,1000,1100
53--54,15-1140,4000,4200
53--54,15-1141,600,700
53--54,15-1142,3000,3100
53--54,15-1143,400,400
53--54,15-1150,5100,5600
53--54,15-1151,4300,4700
53--54,15-1152,800,800
53--54,15-1199,1400,1500
53--54,15-2000,400,600
53--54,15-2031,400,500
53--54,17-0000,2800,3200
53--54,17-1000,700,800
53--54,17-1010,600,700
53--54,17-1011,400,500
53--54,17-1012,200,200
53--54,17-1020,100,100
53--54,17-2000,1700,1900
53--54,17-2051,1000,1200
53--54,17-2061,100,100
53--54,17-2070,100,100
53--54,17-2071,100,100
53--54,17-2110,100,100
53--54,17-2141,200,200
53--54,17-2199,100,200
53--54,17-3000,400,500
53--54,17-3010,300,400
53--54,17-3011,200,300
53--54,17-3023,100,100
53--54,19-0000,300,300
53--54,19-3000,100,100
53--54,19-3051,100,100
53--54,21-0000,1700,1900
53--54,21-1000,1700,1900
53--54,21-1020,400,400
53--54,21-1022,100,100
53--54,21-1029,200,300
53--54,21-1090,1300,1400
53--54,21-1093,700,800
53--54,21-1099,500,600
53--54,23-0000,8200,10100
53--54,23-1000,2800,3600
53--54,23-1010,2800,3500
53--54,23-1011,2800,3500
53--54,23-2000,5300,6500
53--54,23-2011,700,900
53--54,23-2090,4600,5600
53--54,23-2093,4500,5500
53--54,23-2099,100,200
53--54,25-0000,600,600
53--54,25-1000,100,100
53--54,25-1190,100,100
53--54,25-1194,100,100
53--54,25-3000,400,300
53--54,25-3021,200,200
53--54,25-4000,100,100
53--54,25-9000,100,100
53--54,27-0000,19200,21400
53--54,27-1000,2700,2800
53--54,27-1010,100,200
53--54,27-1011,100,100
53--54,27-1020,2500,2600
53--54,27-1023,100,100
53--54,27-1024,1600,1600
53--54,27-1025,700,700
53--54,27-1029,100,100
53--54,27-2000,600,600
53--54,27-2010,500,500
53--54,27-2012,500,500
53--54,27-3000,2400,2600
53--54,27-3031,2100,2200
53--54,27-3040,200,300
53--54,27-3041,100,100
53--54,27-3042,100,100
53--54,27-3043,100,100
53--54,27-3090,100,100
53--54,27-3099,100,100
53--54,27-4000,13500,15400
53--54,27-4010,13000,14900
53--54,27-4011,12600,14400
53--54,27-4014,400,500
53--54,27-4021,200,200
53--54,27-4099,200,300
53--54,29-0000,5500,5000
53--54,29-1000,3300,3100
53--54,29-1031,100,100
53--54,29-1051,200,200
53--54,29-1120,2500,2300
53--54,29-1126,2500,2300
53--54,29-1141,500,500
53--54,29-2000,1800,1500
53--54,29-2030,100,200
53--54,29-2034,100,100
53--54,29-2050,800,500
53--54,29-2052,300,300
53--54,29-2054,500,200
53--54,29-2061,500,500
53--54,29-2071,100,100
53--54,29-9000,300,400
53--54,29-9010,200,200
53--54,29-9011,200,200
53--54,29-9090,100,100
53--54,29-9099,100,100
53--54,31-0000,1000,1000
53--54,31-9000,800,800
53--54,31-9090,700,700
53--54,31-9093,500,500
53--54,31-9099,200,200
53--54,33-0000,30300,31900
53--54,33-1000,500,600
53--54,33-1099,500,600
53--54,33-9000,29800,31200
53--54,33-9030,27700,28700
53--54,33-9032,27700,28700
53--54,33-9090,2100,2500
53--54,33-9099,200,300
53--54,35-0000,17800,18600
53--54,35-1000,1200,1300
53--54,35-1011,200,300
53--54,35-1012,1000,1000
53--54,35-2000,4400,4600
53--54,35-2010,3700,3800
53--54,35-2012,2900,3000
53--54,35-2014,500,500
53--54,35-2015,100,100
53--54,35-2019,100,100
53--54,35-2021,700,800
53--54,35-3000,9800,10300
53--54,35-3011,700,800
53--54,35-3020,4200,4300
53--54,35-3021,2500,2600
53--54,35-3022,1700,1700
53--54,35-3031,3400,3700
53--54,35-3041,1500,1500
53--54,35-9000,2400,2400
53--54,35-9011,1100,1100
53--54,35-9021,1000,1100
53--54,35-9031,100,100
53--54,37-0000,143700,159500
53--54,37-1000,6300,7200
53--54,37-1011,4300,4900
53--54,37-1012,2000,2200
53--54,37-2000,104600,115700
53--54,37-2010,104600,115600
