42--43,00-0000,5867000,6012800
42--43,11-0000,416300,434400
42--43,11-1000,206200,212500
42--43,11-1011,14500,12900
42--43,11-1021,191700,199500
42--43,11-2000,97900,103400
42--43,11-2011,2000,2100
42--43,11-2020,95300,100500
42--43,11-2021,18500,19300
42--43,11-2022,76800,81200
42--43,11-2031,700,800
42--43,11-3000,89600,95400
42--43,11-3011,11200,11600
42--43,11-3021,15600,15900
42--43,11-3031,22600,25800
42--43,11-3051,6000,6300
42--43,11-3061,8900,9300
42--43,11-3071,18200,19000
42--43,11-3111,300,300
42--43,11-3121,5600,5800
42--43,11-3131,1200,1200
42--43,11-9000,22500,23200
42--43,11-9013,300,300
42--43,11-9021,600,700
42--43,11-9041,4100,4200
42--43,11-9051,100,100
42--43,11-9111,900,800
42--43,11-9121,1400,1400
42--43,11-9141,100,100
42--43,11-9199,14900,15500
42--43,13-0000,291100,301400
42--43,13-1000,223700,231600
42--43,13-1020,68200,64500
42--43,13-1021,5500,5000
42--43,13-1022,38400,36600
42--43,13-1023,24400,22900
42--43,13-1030,200,200
42--43,13-1031,200,200
42--43,13-1041,5600,5700
42--43,13-1051,7700,8100
42--43,13-1070,17300,17400
42--43,13-1071,17100,17300
42--43,13-1074,100,100
42--43,13-1075,100,100
42--43,13-1081,13100,13600
42--43,13-1111,15100,15800
42--43,13-1121,1100,1200
42--43,13-1141,1800,1800
42--43,13-1151,10400,10700
42--43,13-1161,54000,62600
42--43,13-1199,28900,29900
42--43,13-2000,67400,69900
42--43,13-2011,55200,57400
42--43,13-2031,900,900
42--43,13-2041,3700,3800
42--43,13-2050,5300,5400
42--43,13-2051,5100,5200
42--43,13-2052,200,200
42--43,13-2070,200,200
42--43,13-2072,100,100
42--43,13-2099,2000,2000
42--43,15-0000,174200,176100
42--43,15-1100,170800,172200
42--43,15-1111,900,900
42--43,15-1120,19600,19000
42--43,15-1121,17200,16600
42--43,15-1122,2400,2500
42--43,15-1130,61700,63300
42--43,15-1131,9300,7700
42--43,15-1132,23700,26500
42--43,15-1133,24300,24500
42--43,15-1134,4500,4600
42--43,15-1140,26400,25900
42--43,15-1141,2500,2600
42--43,15-1142,18900,18600
42--43,15-1143,5000,4800
42--43,15-1150,53100,53600
42--43,15-1151,40400,40900
42--43,15-1152,12700,12700
42--43,15-1199,9100,9400
