56--57,00-0000,9018300,9861200
56--57,11-0000,272200,307500
56--57,11-1000,152900,170100
56--57,11-1011,10400,9900
56--57,11-1021,142500,160200
56--57,11-2000,22900,25300
56--57,11-2011,400,500
56--57,11-2020,21300,23600
56--57,11-2021,7100,7900
56--57,11-2022,14200,15700
56--57,11-2031,1200,1300
56--57,11-3000,62800,73700
56--57,11-3011,16500,19100
56--57,11-3021,11200,12400
56--57,11-3031,17200,22000
56--57,11-3051,1600,1800
56--57,11-3061,1300,1500
56--57,11-3071,2500,2900
56--57,11-3111,700,700
56--57,11-3121,9600,10600
56--57,11-3131,2400,2800
56--57,11-9000,33600,38400
56--57,11-9013,100,100
56--57,11-9021,2900,3300
56--57,11-9030,400,400
56--57,11-9032,200,200
56--57,11-9033,100,100
56--57,11-9039,100,100
56--57,11-9041,2000,2100
56--57,11-9051,2200,2700
56--57,11-9111,5200,6200
56--57,11-9121,300,300
56--57,11-9141,2200,2400
56--57,11-9151,500,600
56--57,11-9199,17100,19300
56--57,13-0000,362900,405800
56--57,13-1000,295400,328400
56--57,13-1020,12500,12800
56--57,13-1021,100,100
56--57,13-1022,2700,2700
56--57,13-1023,9700,10000
56--57,13-1030,8600,8100
56--57,13-1031,8600,8100
56--57,13-1032,100,0
56--57,13-1041,10300,11600
56--57,13-1051,6400,7400
56--57,13-1070,107700,115100
56--57,13-1071,107300,114600
56--57,13-1075,400,500
56--57,13-1081,4300,4900
56--57,13-1111,31900,36700
56--57,13-1121,11600,12600
56--57,13-1131,2100,2200
56--57,13-1141,5200,5600
56--57,13-1151,21000,25600
56--57,13-1161,25400,30900
56--57,13-1199,48300,54800
56--57,13-2000,67500,77300
56--57,13-2011,48900,55800
56--57,13-2021,400,400
56--57,13-2031,1100,1300
56--57,13-2041,1900,2100
56--57,13-2050,9600,11100
56--57,13-2051,7900,9200
56--57,13-2052,800,900
56--57,13-2053,900,900
56--57,13-2061,600,700
56--57,13-2070,2100,2400
56--57,13-2071,400,500
56--57,13-2072,1700,1900
56--57,13-2080,200,200
56--57,13-2082,200,200
56--57,13-2099,2800,3400
56--57,15-0000,215800,241100
56--57,15-1100,209900,233100
56--57,15-1120,33300,35700
56--57,15-1121,27600,29300
56--57,15-1122,5700,6400
56--57,15-1130,63900,71200
56--57,15-1131,12100,10600
56--57,15-1132,31000,38000
56--57,15-1133,14200,15500
56--57,15-1134,6600,7100
56--57,15-1140,38000,41200
56--57,15-1141,6300,7000
56--57,15-1142,23100,25000
